ID,IsSoftwareDev,Age,Gender,BootcampName,BootcampFinish,BootcampLoan,BootcampRecommend,HoursLearning,MonthsProgramming,CityPopulation,CodeEvents,PodcastsListen,ResourcesUse,SchoolDegree
0c9b7aaf4b0b7b8d6d04336aff159f9e,1,18,male,Hack Reactor,1,0,1,20,6,>1 million,3,2,6,Less than Bachelor's
0c936892458f7c976d9616e3146cc3a6,1,,,The Iron Yard,1,1,0,7,18,,1,2,3,
0c6181fac8961eadc4360009366bea11,1,30,female,Dev Bootcamp,1,0,0,20,14,>1 million,3,2,6,Bachelor's and Higher
0bddd006c10b3b0fa4e6bfb1d9d886bc,0,,,Other,1,0,1,28,36,,2,0,3,
0b6b2881ca2b2c85ac7a209dcca5a3e7,0,45,male,General Assembly,1,1,1,30,10,"100,000 - 1 million",4,1,6,Less than Bachelor's
0b611312b29a87490f78b9743b285164,0,36,male,Flatiron School,1,0,1,80,8,>1 million,0,0,4,Bachelor's and Higher
0b58fa84c3b6bd8e058206106431f08f,0,36,female,Hack Reactor,1,0,1,4,12,>1 million,1,0,3,Bachelor's and Higher
0b362a0b380bdee32db0323b7a69f923,0,46,male,Other,1,1,1,15,4,"100,000 - 1 million",0,0,0,Bachelor's and Higher
0aff3562bff8a9017467a44a17073d31,0,27,male,Dev Bootcamp,1,1,1,20,7,>1 million,2,1,1,Bachelor's and Higher
0a7d82f89ec8f0e88195277ee42957d9,1,23,male,Flatiron School,1,0,1,8,10,>1 million,1,0,3,Less than Bachelor's
09e6d0e31b0a52addfddd1170b9fe7e0,1,28,male,Other,1,0,1,10,12,"100,000 - 1 million",0,0,4,Bachelor's and Higher
09968f3fb6ff64109d8c34e882fc0b8b,1,23,male,Hack Reactor,1,0,0,10,24,>1 million,0,0,5,Bachelor's and Higher
0880df1effe02366577f5dd42c3ac310,0,33,female,Prime Digital Academy,0,1,1,50,3,>1 million,2,1,3,Bachelor's and Higher
07f0abafce5a72e010836cde090fb694,0,45,female,The Iron Yard,1,0,1,5,24,>1 million,2,1,9,Bachelor's and Higher
07b28d81f610e14ee801e26353a7046b,1,25,female,The Iron Yard,1,0,1,20,12,"100,000 - 1 million",1,0,2,Bachelor's and Higher
06ef02aa5bbfa459bdb95a5b798f2481,0,25,male,Other,0,1,1,50,4,"100,000 - 1 million",2,0,5,Bachelor's and Higher
06973fa419a0bf3d274dc67826ac823b,0,48,female,Prime Digital Academy,1,0,1,30,36,"100,000 - 1 million",3,0,5,Less than Bachelor's
06269261abf5ef3f733f5ca826792c26,0,32,female,Other,0,0,1,48,3,"<100,000",3,3,2,Less than Bachelor's
05cfe98b8188f5edf6d5155fa4f668fa,1,,,Other,1,1,1,30,6,,3,2,4,
05b306abeee7525fab4add89ae790fc4,1,43,male,Flatiron School,1,0,1,12,36,>1 million,3,0,6,Bachelor's and Higher
0509efb2aed66739c9b4068786a58e65,0,50,male,Other,1,0,0,12,3,>1 million,0,0,3,Bachelor's and Higher
04ab1d462315bebfc4ef172ffb5e3edc,0,25,male,Other,0,1,1,4,24,"<100,000",0,0,4,Less than Bachelor's
0494b8735d5b451dfbed1761a6b9b4b0,0,24,female,Other,1,0,1,15,12,"100,000 - 1 million",6,2,4,Less than Bachelor's
0487200ec30bd532904b4232d9b32082,0,23,male,Other,1,0,1,5,12,"100,000 - 1 million",2,0,3,Bachelor's and Higher
045c98d62a953bc67976dfc9778f3ba7,1,33,male,Other,1,1,1,20,6,"100,000 - 1 million",2,0,3,Bachelor's and Higher
040d9128273960efb1de3a346c148018,0,30,male,Other,0,1,1,12,4,"100,000 - 1 million",0,4,5,Less than Bachelor's
040b2c852d88051cb274b57a8087b600,1,25,female,Other,0,1,1,40,6,"100,000 - 1 million",0,1,7,Bachelor's and Higher
038986fdd5603895eadba7839de9b46a,0,24,male,Other,0,0,1,40,1,>1 million,2,0,3,Bachelor's and Higher
0385461c90fd45836b5e3c6a7d80f78c,0,25,male,Flatiron School,1,1,1,40,6,>1 million,2,0,6,Bachelor's and Higher
02e34cf79be096e3d2c740f399f39ca1,0,27,male,Other,1,0,1,25,4,>1 million,2,0,2,Bachelor's and Higher
0292dc0a40b9abe408d589574c342a8c,1,25,female,Other,1,0,0,25,4,"100,000 - 1 million",0,0,4,Bachelor's and Higher
0082a80835ac6409b277019c65da0d08,0,17,male,Other,0,0,1,8,3,"<100,000",0,1,1,Bachelor's and Higher
0068c036abfa6b596c0e470f5e3fc8fd,0,,,Other,0,1,1,48,4,,3,2,3,
0005adc70ffaee690eedab1aecc36fa1,0,27,male,Other,1,0,1,1,36,"100,000 - 1 million",2,2,2,Bachelor's and Higher
01b93961bb49d932c964c81377a2b8f9,0,26,female,Other,0,1,1,30,5,"100,000 - 1 million",0,0,2,Less than Bachelor's
01572afc1ce733893ae847f7a63342de,0,27,female,Other,0,0,1,40,24,"100,000 - 1 million",1,0,3,Bachelor's and Higher
0149c515b7f6db15d1feda7c25a3e319,1,43,male,Other,1,0,1,8,36,"100,000 - 1 million",1,0,1,Bachelor's and Higher
01231cbb610953d802e1e0a591a66053,1,25,female,Dev Bootcamp,1,1,1,10,10,>1 million,4,0,1,Bachelor's and Higher
00c4ee169a6097f617732072b5304ba3,0,32,male,Other,1,0,1,10,4,"100,000 - 1 million",0,0,3,Bachelor's and Higher
00c33543e86585235b2556a654e33906,0,,female,Hackbright Academy,1,1,1,35,12,>1 million,4,0,3,Bachelor's and Higher
02590cc39b94751bc6759aab7f0c93b6,1,30,,The Iron Yard,1,0,1,12,18,>1 million,1,0,5,Bachelor's and Higher
01e25d485ad926725172f88917e755f3,0,,,General Assembly,1,1,1,30,11,,4,2,5,
